UnitID,Institution Name,Control of institution (HD2023),Full-time 12-month unduplicated headcount (DRVEF122023),Full-time undergraduate 12-month unduplicated headcount (DRVEF122023),Total 12-month unduplicated headcount (DRVEF122023),Graduation rate - Bachelor degree within 4 years  total (DRVGR2023),Graduation rate  total cohort (DRVGR2023),Instruction expenses per FTE  (GASB) (DRVF2023),Instruction expenses per FTE  (FASB) (DRVF2023),Instruction expenses per FTE (for-profit institutions) (DRVF2023),Full-time retention rate  2023 (EF2023D),Percent admitted - total (DRVADM2022),Admissions yield - total (DRVADM2022),Full-time 12-month unduplicated headcount (DRVEF122022),Full-time undergraduate 12-month unduplicated headcount (DRVEF122022),Total 12-month unduplicated headcount (DRVEF122022),Graduation rate - Bachelor degree within 4 years  total (DRVGR2022),Graduation rate  total cohort (DRVGR2022),Instruction expenses per FTE  (GASB) (DRVF2022),Instruction expenses per FTE  (FASB) (DRVF2022),Instruction expenses per FTE (for-profit institutions) (DRVF2022),Full-time retention rate  2022 (EF2022D),Percent admitted - total (DRVADM2021),Admissions yield - total (DRVADM2021),Graduation rate - Bachelor degree within 4 years  total (DRVGR2021),Graduation rate  total cohort (DRVGR2021),Instruction expenses per FTE  (GASB) (DRVF2021),Instruction expenses per FTE  (FASB) (DRVF2021),Instruction expenses per FTE (for-profit institutions) (DRVF2021),Full-time retention rate  2021 (EF2021D),Percent admitted - total (DRVADM2020),Admissions yield - total (DRVADM2020),Graduation rate - Bachelor degree within 4 years  total (DRVGR2020),Graduation rate  total cohort (DRVGR2020),Instruction expenses per FTE  (GASB) (DRVF2020),Instruction expenses per FTE  (FASB) (DRVF2020),Instruction expenses per FTE (for-profit institutions) (DRVF2020),Full-time retention rate  2020 (EF2020D),Percent admitted - total (DRVADM2019),Admissions yield - total (DRVADM2019),Graduation rate - Bachelor degree within 4 years  total (DRVGR2019),Graduation rate  total cohort (DRVGR2019),Instruction expenses per FTE  (GASB) (DRVF2019),Instruction expenses per FTE  (FASB) (DRVF2019),Instruction expenses per FTE (for-profit institutions) (DRVF2019),Full-time retention rate  2019 (EF2019D),Percent admitted - total (DRVADM2018),Admissions yield - total (DRVADM2018),Graduation rate - Bachelor degree within 4 years  total (DRVGR2018),Graduation rate  total cohort (DRVGR2018),Instruction expenses per FTE  (GASB) (DRVF2018),Instruction expenses per FTE  (FASB) (DRVF2018),Instruction expenses per FTE (for-profit institutions) (DRVF2018),Full-time retention rate  2018 (EF2018D),Percent admitted - total (DRVADM2017),Admissions yield - total (DRVADM2017),Graduation rate - Bachelor degree within 4 years  total (DRVGR2017),Graduation rate  total cohort (DRVGR2017),Instruction expenses per FTE  (GASB) (DRVF2017),Instruction expenses per FTE  (FASB) (DRVF2017),Instruction expenses per FTE (for-profit institutions) (DRVF2017),Full-time retention rate  2017 (EF2017D),Percent admitted - total (DRVADM2016),Admissions yield - total (DRVADM2016),Graduation rate - Bachelor degree within 4 years  total (DRVGR2016),Graduation rate  total cohort (DRVGR2016),Instruction expenses per FTE  (GASB) (DRVF2016),Instruction expenses per FTE  (FASB) (DRVF2016),Instruction expenses per FTE (for-profit institutions) (DRVF2016),Full-time retention rate  2016 (EF2016D),Percent admitted - total (DRVADM2015),Admissions yield - total (DRVADM2015),Graduation rate - Bachelor degree within 4 years  total (DRVGR2015),Graduation rate  total cohort (DRVGR2015),Instruction expenses per FTE  (GASB) (DRVF2015),Instruction expenses per FTE  (FASB) (DRVF2015),Instruction expenses per FTE (for-profit institutions) (DRVF2015),Full-time retention rate  2015 (EF2015D),Percent admitted - total (DRVADM2014),Admissions yield - total (DRVADM2014),Graduation rate - Bachelor degree within 4 years  total (DRVGR2014),Graduation rate  total cohort (DRVGR2014),Instruction expenses per FTE  (GASB) (DRVF2014),Instruction expenses per FTE  (FASB) (DRVF2014),Instruction expenses per FTE (for-profit institutions) (DRVF2014),Full-time retention rate  2014 (EF2014D),Percent admitted - total (DRVIC2013),Admissions yield - total (DRVIC2013),State abbreviation (HD2022),Full-time undergraduate 12-month unduplicated headcount (DRVEF122021),Total 12-month unduplicated headcount (DRVEF122021),Full-time undergraduate 12-month unduplicated headcount (DRVEF122020),Total 12-month unduplicated headcount (DRVEF122020),12-month unduplicated headcount  total: 2018-19 (DRVEF122019),12-month unduplicated headcount  total: 2017-18 (DRVEF122018),12-month unduplicated headcount  total: 2016-17 (DRVEF122017),12-month unduplicated headcount  total: 2015-16 (DRVEF122016),12-month unduplicated headcount  total: 2014-15 (DRVEF122015),12-month unduplicated headcount  total: 2013-14 (DRVEF122014),Carnegie Classification 2025: Institutional Classification (HD2024),Carnegie Classification 2025: Research Activity Designation (HD2024),Carnegie Classification 2025: Institutional Size (HD2024)
219037,The Salon Professional Academy,3,93,93,100,,79,,,5998,58,,,80,80,80,,100,,,9121,59,,,,81,,,5855,42,,,,51,,,5906,84,,,,32,,,4941,82,,,,54,,,3715,71,,,,55,,,6589,81,,,,58,,,7354,84,,,,58,,,5821,89,,,,68,,,5878,83,,,SD,45,49,81,81,102,107,122,137,161,173,,,
498298,The Salon Professional Academy Maplewood,3,100,100,104,,88,,,4289,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454537,The Salon Professional Academy-Appleton,3,93,93,93,,88,,,10429,96,,,115,115,115,,80,,,14714,91,,,,92,,,11741,73,,,,91,,,13475,85,,,,71,,,17395,87,,,,65,,,15680,79,,,,67,,,20795,80,,,,73,,,19306,86,,,,80,,,12697,84,,,,47,,,16496,96,,,WI,128,128,72,72,73,103,74,53,88,90,,,
451307,The Salon Professional Academy-Battle Creek,3,5,5,73,,75,,,1857,100,,,14,14,84,,100,,,1444,100,,,,,,,2941,90,,,,60,,,1811,88,,,,71,,,1292,100,,,,,,,,,,,,67,,,3321,100,,,,56,,,3346,100,,,,75,,,2815,50,,,,69,,,4945,75,,,MI,15,26,29,53,74,,82,105,110,95,,,
154545,The Salon Professional Academy-Cedar Falls,3,95,95,95,,51,,,3154,74,,,114,114,114,,71,,,3130,72,,,,85,,,2515,67,,,,64,,,3423,89,,,,68,,,2651,82,,,,58,,,1882,100,,,,63,,,3327,75,,,,59,,,3829,60,,,,65,,,3826,60,,,,59,,,2779,64,,,IA,107,107,58,58,71,66,44,52,59,63,,,
459392,The Salon Professional Academy-Evansville,3,125,125,276,,82,,,4809,89,,,151,151,264,,71,,,5048,88,,,,85,,,4506,88,,,,89,,,4285,71,,,,80,,,4388,89,,,,83,,,4327,96,,,,78,,,4548,94,,,,100,,,3859,84,,,,84,,,4202,82,,,,100,,,3886,88,,,IN,151,263,141,232,222,211,173,173,168,161,,,
448026,The Salon Professional Academy-Fargo,3,138,138,167,,79,,,4952,75,,,132,132,171,,78,,,6055,92,,,,86,,,5170,86,,,,73,,,6305,89,,,,91,,,5905,88,,,,82,,,7918,84,,,,82,,,7703,94,,,,64,,,6343,87,,,,77,,,7356,100,,,,79,,,5720,88,,,ND,164,217,163,213,198,173,148,147,158,158,,,
461908,The Salon Professional Academy-Kenosha,3,89,89,167,,68,,,2111,100,,,147,147,147,,59,,,1365,86,,,,58,,,1480,84,,,,50,,,2631,79,,,,56,,,1791,50,,,,44,,,1744,80,,,,63,,,2695,60,,,,51,,,3408,78,,,,79,,,1551,73,,,,83,,,1206,40,,,WI,157,160,188,209,139,150,137,131,146,184,,,
458168,The Salon Professional Academy-Onalaska,3,115,115,115,,88,,,7910,96,,,111,111,111,,88,,,7889,100,,,,78,,,8588,100,,,,70,,,7801,93,,,,76,,,10259,100,,,,93,,,7650,81,,,,77,,,7344,80,,,,76,,,7953,100,,,,66,,,6807,88,,,,62,,,5284,80,,,WI,103,103,99,99,122,116,113,117,123,95,,,
460996,The Salon Professional Academy-St Charles,3,214,214,266,,83,,,1745,92,,,212,212,291,,77,,,910,88,,,,67,,,1299,89,,,,86,,,2068,88,,,,90,,,2109,82,,,,82,,,1777,88,,,,81,,,1893,83,,,,64,,,2173,75,,,,76,,,2866,82,,,,85,,,1674,83,,,MO,182,225,155,180,187,197,170,143,125,161,,,
204769,The Spa School,3,211,211,211,,68,,,3572,79,,,264,264,264,,66,,,2697,93,,,,72,,,2813,90,,,,66,,,3397,76,,,,65,,,2495,79,,,,78,,,2612,88,,,,71,,,4595,88,,,,72,,,4717,78,,,,79,,,4759,80,,,,78,,,2194,88,,,OH,259,259,212,212,256,259,235,235,234,211,,,
454962,The University of Aesthetics & Cosmetology,3,73,73,103,,72,,,4073,81,,,68,68,101,,86,,,2608,89,,,,78,,,5843,100,,,,89,,,2248,78,,,,100,,,2219,83,,,,82,,,2711,100,,,,100,,,3975,100,,,,100,,,3308,100,,,,100,,,3513,100,,,,100,,,3742,100,,,IL,44,59,45,65,58,58,52,54,50,44,,,
202763,The University of Findlay,2,3225,2298,5880,43,63,,10913,,72,86,22,2893,2220,5904,50,65,,10072,,75,84,22,47,63,,10006,,88,80,23,52,63,,10282,,79,77,20,55,65,,10025,,76,74,22,53,61,,9712,,80,75,22,49,61,,9320,,81,73,25,52,64,,8481,,80,76,30,45,56,,8571,,78,72,32,43,55,,8270,,80,68,38,OH,2204,5166,2239,5207,5561,5536,5907,6055,6185,5927,17,,3
171599,The University of Olivet,2,844,840,958,28,37,,9812,,57,85,22,830,826,952,34,44,,8340,,65,89,21,37,44,,7909,,56,60,23,43,49,,7032,,57,,,31,44,,7143,,69,71,31,39,48,,6066,,60,70,36,38,53,,6067,,63,53,25,35,48,,5986,,67,57,13,26,45,,5475,,63,61,17,27,39,,5426,,59,51,29,MI,922,1131,1070,1242,1247,1316,1196,1104,1180,1261,15,,2
172477,Thomas M Cooley Law School,2,250,0,693,,,,22108,,,,,333,0,887,,,,19408,,,,,,,,17746,,,,,,,,14923,,,,,,,,13940,,,,,,,,15138,,,,,,,,14599,,,,,,,,13800,,,,,,,,11997,,,,,,,,17259,,,,,MI,0,1178,0,1399,1671,1647,1546,1889,2421,3049,26,,2
179645,Three Rivers College,1,1640,1640,3513,,35,4594,,,59,,,1642,1642,3557,,34,4497,,,53,,,,29,4562,,,56,,,,29,4084,,,61,,,,28,4246,,,59,,,,26,4370,,,58,,,,22,4616,,,64,,,,26,3848,,,55,,,,21,3407,,,57,,,,18,3333,,,61,,,MO,1808,3632,1841,3886,4025,4243,4568,5064,5629,5840,12,,2
206039,Tiffin Academy of Hair Design,3,30,30,48,,61,,,4974,80,,,49,49,69,,76,,,1877,83,,,,66,,,3675,71,,,,70,,,4103,78,,,,70,,,4609,91,,,,86,,,4686,94,,,,76,,,4364,94,,,,74,,,3080,75,,,,59,,,3963,77,,,,65,,,2778,76,,,OH,31,54,38,47,50,53,54,67,81,83,,,
206048,Tiffin University,2,1896,1667,4496,36,43,,4853,,60,83,19,1934,1678,4022,36,45,,5344,,60,74,18,36,45,,4906,,65,62,17,34,41,,4988,,66,69,15,34,39,,4718,,65,69,18,33,29,,4370,,67,69,17,22,28,,4360,,64,76,21,28,34,,4174,,64,93,20,30,38,,3699,,62,54,21,33,39,,2994,,62,39,65,OH,1717,3718,1782,3769,3845,3857,4210,4531,5083,6478,19,,3
204459,Toledo Public Schools Adult and Continuing Education,1,38,38,38,,61,12331,,,89,,,29,29,29,,52,9743,,,89,,,,66,8434,,,78,,,,71,10171,,,76,,,,71,11129,,,83,,,,72,14081,,,96,86,59,,74,19884,,,95,82,59,,70,16462,,,100,,,,80,9977,,,88,,,,76,9647,,,83,,,OH,69,69,216,216,92,149,187,110,153,157,,,
499529,Townsend Barber Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445054,Toyota Technological Institute at Chicago,2,40,0,43,,,,292208,,,,,,,,,,,,,,,,,,,,,,,,,,,169413,,,,,,,,166897,,,,,,,,247028,,,,,,,,217779,,,,,,,,362844,,,,,,,,396912,,,,,,,,,,,,,IL,0,44,0,43,35,30,29,28,20,,30,3,1
451316,Trend Setters School,3,85,85,85,,69,,,4794,78,,,98,98,98,,50,,,3308,69,,,,50,,,4003,86,,,,80,,,3913,77,,,,,,,6090,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,,2530,53,,,MO,98,98,73,73,59,,,,99,136,,,
482167,Trenz Beauty Academy,3,86,86,252,,52,,,2320,56,,,137,137,383,,57,,,2663,44,,,,45,,,1966,77,,,,100,,,5645,100,,,,19,,,1473,89,,,,100,,,5121,40,,,,22,,,5035,50,,,,39,,,3816,50,,,,68,,,4548,40,,,,,,,4273,55,,,IL,177,505,111,169,289,172,146,106,85,99,,,
206172,Tri-County Adult Career Center,1,85,85,85,,96,8541,,,54,,,46,46,46,,70,5947,,,45,,,,54,4908,,,38,,,,67,9120,,,69,,,,84,8633,,,69,,,,75,11247,,,80,,,,63,5934,,,86,,,,65,9260,,,67,,,,64,8130,,,49,,,,76,5907,,,54,,,OH,49,49,67,67,105,176,84,72,172,177,,,
206181,Tri-Rivers Career Center,1,101,101,185,,71,10219,,,100,,,68,68,172,,71,9094,,,75,,,,75,10442,,,80,,,,71,12500,,,71,,,,69,11937,,,74,,,,71,10634,,,73,,,,75,10698,,,69,,,,65,15009,,,67,,,,78,10877,,,71,,,,84,11446,,,86,,,OH,48,173,103,177,231,210,167,138,152,174,,,
206154,Tri-State Bible College,2,0,0,29,,,,1536,,,,,4,4,33,,,,1230,,0,,,,,,1721,,,,,,,,2467,,0,,,0,100,,3139,,,,,,,,2600,,,,,0,100,,2513,,,,,,,,2392,,,,,57,57,,3413,,,,,0,0,,2937,,100,,,OH,8,37,11,37,47,51,57,69,61,85,,,
144573,Tricoci University of Beauty Culture,3,176,176,269,,,,,3050,67,,,142,142,214,,100,,,3377,43,,,,71,,,3891,100,,,,38,,,1924,0,,,,46,,,2448,100,,,,50,,,3812,100,,,,73,,,2603,69,,,,62,,,3793,83,,,,76,,,2227,76,,,,66,,,2117,80,,,IL,131,210,12,67,69,93,110,85,63,76,,,
367088,Tricoci University of Beauty Culture LLC-Bloomington,3,105,105,176,,81,,,3904,90,,,118,118,185,,68,,,3435,67,,,,74,,,3782,100,,,,59,,,3079,89,,,,40,,,3121,75,,,,56,,,3670,50,,,,70,,,3071,75,,,,55,,,4563,63,,,,23,,,4726,81,,,,39,,,3326,67,,,IN,122,161,104,158,138,111,117,98,102,103,,,
455895,Tricoci University of Beauty Culture-Bridgeview,3,341,341,702,,,,,2824,72,,,291,291,617,,50,,,2755,100,,,,60,,,3551,,,,,51,,,3372,90,,,,76,,,3758,46,,,,55,,,3786,89,,,,76,,,4582,67,,,,68,,,5310,64,,,,68,,,4626,92,,,,69,,,5179,80,,,IL,202,503,173,433,430,383,327,273,278,251,,,
470393,Tricoci University of Beauty Culture-Chicago NE,3,101,101,248,,35,,,4706,0,,,88,88,234,,44,,,4785,40,,,,62,,,6845,33,,,,35,,,5814,67,,,,53,,,6124,88,,,,50,,,5900,89,,,,55,,,3945,57,,,,61,,,5515,100,,,,44,,,3961,89,,,,69,,,4671,71,,,IL,86,181,81,152,145,154,134,121,154,136,,,
454971,Tricoci University of Beauty Culture-Chicago NW,3,179,179,351,,,,,4715,85,,,207,207,340,,60,,,4377,100,,,,,,,4500,,,,,59,,,4530,100,,,,79,,,4593,,,,,51,,,4325,88,,,,54,,,4285,70,,,,79,,,5169,73,,,,64,,,4843,67,,,,77,,,5159,80,,,IL,234,386,190,315,304,322,335,285,311,271,,,
487533,Tricoci University of Beauty Culture-Elgin,3,91,91,227,,57,,,4181,93,,,80,80,206,,88,,,4198,78,,,,63,,,5336,100,,,,88,,,5526,100,,,,73,,,5155,95,,,,58,,,4820,100,,,,67,,,4200,70,,,,,,,3728,75,,,,,,,,,,,,,,,,,,,IL,66,179,75,154,151,185,158,99,,,,,
454980,Tricoci University of Beauty Culture-Glendale Heights,3,47,47,225,,50,,,4552,100,,,57,57,211,,100,,,4902,,,,,75,,,6110,100,,,,100,,,5662,100,,,,67,,,6893,86,,,,92,,,7920,75,,,,65,,,6053,100,,,,74,,,6559,100,,,,79,,,4895,56,,,,79,,,4744,78,,,IL,66,176,77,156,143,128,144,149,191,197,,,
150303,Tricoci University of Beauty Culture-Highland,3,282,282,523,,65,,,2964,83,,,218,218,528,,55,,,2795,100,,,,72,,,3782,67,,,,22,,,2930,100,,,,68,,,4348,79,,,,83,,,2821,88,,,,71,,,3861,88,,,,72,,,4632,67,,,,70,,,3559,67,,,,66,,,4142,84,,,IN,173,490,129,327,328,386,374,292,346,292,,,
414869,Tricoci University of Beauty Culture-Indianapolis,3,193,193,621,,,,,3316,78,,,224,224,582,,0,,,3496,100,,,,63,,,3415,,,,,77,,,3081,0,,,,61,,,3387,71,,,,69,,,3764,70,,,,100,,,4525,100,,,,63,,,4360,100,,,,73,,,5750,100,,,,74,,,6241,50,,,IN,218,543,165,471,406,321,286,221,191,182,,,
491224,Tricoci University of Beauty Culture-Janesville,3,92,92,155,,,,,3642,80,,,115,115,161,,31,,,3229,,,,,38,,,4042,,,,,0,,,3614,100,,,,,,,2842,60,,,,100,,,2351,100,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,WI,70,117,58,99,102,55,57,,,,,,
151607,Tricoci University of Beauty Culture-Lafayette,3,136,136,172,,67,,,3804,,,,133,133,182,,47,,,3321,100,,,,61,,,5103,,,,,53,,,3187,67,,,,39,,,2307,92,,,,55,,,1641,79,,,,57,,,2674,61,,,,51,,,3519,60,,,,72,,,3592,67,,,,63,,,2444,89,,,IN,90,144,87,133,155,179,218,171,152,136,,,
455886,Tricoci University of Beauty Culture-Libertyville,3,172,172,303,,50,,,3062,83,,,108,108,249,,100,,,3543,100,,,,82,,,5101,0,,,,68,,,5095,100,,,,69,,,5271,82,,,,83,,,4222,71,,,,72,,,4537,75,,,,78,,,4735,89,,,,75,,,6305,60,,,,78,,,5037,100,,,IL,146,258,140,213,184,219,199,182,177,201,,,
495730,Tricoci University of Beauty Culture-Normal,3,77,77,146,,72,,,4242,100,,,92,92,125,,,,,3901,91,,,,,,,6643,44,,,,,,,7251,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IL,93,102,62,66,,,,,,,,,
454999,Tricoci University of Beauty Culture-Peoria,3,88,88,211,,50,,,3855,67,,,85,85,206,,50,,,4356,100,,,,60,,,4546,0,,,,61,,,4918,83,,,,52,,,3180,46,,,,61,,,3612,33,,,,56,,,4528,56,,,,56,,,4808,77,,,,51,,,5486,83,,,,58,,,5279,63,,,IL,87,207,81,179,230,214,202,195,202,187,,,
455008,Tricoci University of Beauty Culture-Rockford,3,110,110,292,,50,,,3229,88,,,136,136,317,,64,,,3016,50,,,,56,,,3353,80,,,,54,,,2970,83,,,,63,,,2015,71,,,,64,,,2904,83,,,,56,,,3764,33,,,,64,,,4326,100,,,,51,,,4690,64,,,,53,,,4802,63,,,IL,183,326,221,355,356,313,260,223,229,218,,,
152567,Trine University,2,2546,2297,4734,56,68,,6600,,85,92,18,2515,2304,4625,54,65,,6305,,78,79,20,50,64,,8108,,78,79,21,48,61,,8066,,84,82,19,50,63,,7657,,76,73,22,48,65,,6669,,80,70,24,42,55,,6810,,80,77,21,45,56,,7035,,76,78,19,38,56,,7102,,73,76,24,34,54,,7598,,72,72,21,IN,2296,4221,2160,4403,4718,4696,4093,3863,3313,2196,5,,3
414878,Trine University-Regional/Non-Traditional Campuses,2,1922,187,7498,0,100,,3046,,100,24,55,540,191,3109,0,0,,8649,,,60,100,0,0,,3248,,75,39,71,0,33,,4401,,,24,14,0,0,,4474,,0,67,75,25,50,,3447,,100,,,29,22,,2550,,50,,,0,0,,2924,,50,,,0,0,,3359,,80,67,67,0,0,,2880,,0,30,70,IN,192,2049,177,1162,970,987,1132,1115,940,730,24,,3
200484,Trinity Bible College and Graduate School,2,220,122,284,21,39,,8495,,72,44,48,267,124,332,23,41,,10761,,85,97,71,32,40,,8371,,66,100,76,22,46,,8525,,50,91,76,42,50,,8335,,64,92,79,46,39,,7725,,71,42,85,36,41,,6629,,51,59,68,20,36,,8612,,68,42,72,31,46,,4765,,68,36,95,19,39,,4851,,63,,,ND,137,286,146,287,276,248,267,249,237,220,31,,1
149505,Trinity Christian College,2,784,737,1022,51,64,,11686,,79,71,26,841,770,1119,58,69,,10500,,77,76,23,54,67,,9216,,77,64,23,55,64,,9455,,80,69,24,56,67,,9052,,78,64,25,54,60,,9233,,81,83,26,55,69,,8954,,86,70,26,44,58,,9889,,83,88,25,51,62,,9847,,82,90,30,45,58,,10457,,84,90,39,IL,879,1337,901,1390,1457,1560,1588,1522,1721,1681,15,,2
146755,Trinity College of Nursing & Health Sciences,2,50,31,154,,,,15012,,,,,134,109,195,,,,10687,,,,,0,100,,8454,,,,,0,100,,9450,,,,,,,,11679,,,,,,,,13027,,,,,,100,,8451,,,,,,100,,8809,,100,60,67,,75,,8903,,,57,100,,50,,10469,,,0,,IL,149,252,147,242,280,295,291,361,324,316,28,,1
204893,Trinity Health System School of Nursing,2,23,23,46,,25,,20419,,60,100,83,12,12,37,,0,,24978,,75,100,80,,67,,22817,,25,100,100,,20,,13707,,0,100,75,,20,,10670,,67,100,88,,100,,10672,,20,85,73,,100,,9188,,20,93,85,,100,,7267,,100,100,100,,,,4853,,100,100,100,,50,,5002,,100,100,100,OH,29,55,21,66,92,95,104,75,107,99,,,
149514,Trinity International University-Illinois,2,703,394,1541,36,46,,10563,,5,91,28,747,438,1616,38,50,,14922,,71,91,26,39,45,,12051,,59,86,42,46,53,,13171,,66,60,35,48,59,,13382,,65,73,42,38,46,,12350,,57,75,45,46,52,,11998,,67,60,45,46,58,,11362,,62,66,39,33,45,,9163,,71,100,41,36,46,,9396,,77,94,44,IL,481,1770,509,2086,2532,2914,2881,2921,2885,2885,18,,2
149532,Triton College,1,3126,3126,15090,,29,5465,,,69,,,3153,3153,15218,,35,6330,,,60,,,,23,6898,,,66,,,,22,6473,,,65,,,,20,6121,,,59,,,,19,6253,,,64,,,,18,5474,,,63,,,,15,5588,,,58,,,,11,5096,,,58,,,,12,4616,,,63,,,IL,3117,14714,3705,16431,17385,17777,18537,17832,18812,20004,2,,3
178615,Truman State University,1,3201,2923,4316,57,68,14561,,,84,45,32,3560,3286,4524,59,71,12094,,,81,61,27,59,72,11022,,,84,72,26,61,75,10115,,,88,63,31,60,75,9516,,,84,65,37,56,72,9123,,,83,67,37,59,75,10005,,,86,68,36,56,72,9941,,,87,79,41,55,73,9700,,,89,74,43,57,71,9417,,,88,72,41,MO,3778,5047,4371,5637,6344,6810,6918,6505,6572,6607,22,,3
200527,Turtle Mountain Community College,2,554,554,925,17,54,,11289,,100,,,506,506,668,0,38,,14358,,67,,,9,29,,12284,,75,,,17,43,,11656,,63,,,17,28,,10306,,56,,,0,39,,8314,,73,,,9,25,,7728,,92,,,,24,,8921,,58,,,,19,,7740,,60,,,0,21,,6737,,78,,,ND,501,616,554,737,826,744,776,829,817,856,4,,2
172495,Twin City Beauty College,3,277,277,342,,44,,,5767,62,,,230,230,273,,26,,,5990,60,,,,60,,,6307,55,,,,56,,,6810,71,,,,56,,,6934,61,,,,52,,,6584,73,,,,69,,,5655,79,,,,53,,,8565,81,,,,58,,,8142,80,,,,51,,,6561,53,,,MI,280,324,304,330,335,358,341,318,344,219,,,
488837,U.S. Truck Driver Training School,3,212,212,212,,97,,,24373,,,,408,408,408,,97,,,12537,,,,,91,,,9760,,,,,96,,,10700,,,,,,,,8883,,,,,,,,13514,,,,,93,,,13257,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI,431,431,521,521,685,475,450,,,,,,
181738,Union Adventist University,2,581,493,796,28,46,,12903,,80,99,10,678,589,829,31,56,,9881,,68,98,16,37,60,,9304,,73,98,10,32,51,,11774,,82,93,20,25,46,,10868,,72,96,24,26,50,,11589,,70,60,17,32,54,,10771,,80,64,14,23,43,,10156,,81,56,22,24,57,,10034,,71,52,24,27,49,,10177,,75,52,26,NE,615,833,811,1079,981,923,997,990,978,1004,15,,2
491525,Union Bible College,2,64,64,117,25,36,,1584,,60,89,82,59,59,95,38,55,,1641,,61,82,65,25,38,,1500,,60,83,74,60,67,,1454,,80,76,73,0,20,,934,,63,93,85,0,25,,800,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN,58,78,42,70,76,91,,,,,31,,1
206288,United Theological Seminary,2,368,0,547,,,,5548,,,,,373,0,464,,,,6094,,,,,,,,4476,,,,,,,,6212,,,,,,,,6272,,,,,,,,6233,,,,,,,,5922,,,,,,,,6141,,,,,,,,6168,,,,,,,,6566,,,,,OH,0,488,0,502,495,521,480,575,662,700,31,,1
175139,United Theological Seminary of the Twin Cities,2,109,0,256,,,,8391,,,,,113,0,240,,,,7566,,,,,,,,8215,,,,,,,,18366,,,,,,,,30875,,,,,,,,24885,,,,,,,,23521,,,,,,,,21265,,,,,,,,18069,,,,,,,,21056,,,,,MN,0,165,0,126,122,105,118,131,160,141,31,,1
200554,United Tribes Technical College,2,606,606,674,,34,,8861,,,,,528,528,594,,12,,8389,,,,,,18,,17431,,,,,,10,,8643,,,,,,15,,9020,,,,,,23,,17262,,,,,0,7,,7498,,75,,,,18,,10267,,73,,,,61,,7894,,63,,,,44,,8548,,33,,,ND,385,400,455,507,528,551,557,547,692,844,13,,2
153542,UnityPoint Health-Des Moines School of Radiologic Technology,2,19,19,19,,,,10866,,,,,14,14,14,,,,8167,,,,,,,,6919,,,,,,,,8209,,,,,,,,7531,,,,,,,,6924,,,,,,,,6835,,,,,,,,11813,,,,,,,,10804,,,,,,,,11311,,,38,90,IA,15,15,17,17,17,19,18,16,18,17,,,
446598,Universal College of Healing Arts,3,45,45,46,,100,,,6522,100,,,44,44,46,,100,,,8824,100,,,,,,,20000,100,,,,75,,,23077,100,,,,100,,,4839,,,,,100,,,3833,80,,,,100,,,5500,75,,,,100,,,3036,100,,,,100,,,3175,100,,,,100,,,2720,100,,,NE,50,50,37,37,61,74,58,71,40,51,29,,1
459374,Universal Spa Training Academy,3,107,107,245,,93,,,5996,,,,124,124,298,,94,,,3742,,,,,94,,,1074,,,,,89,,,1260,,,,,91,,,904,,,,,88,,,870,,,,,98,,,791,,,,,93,,,1196,,,,,92,,,1927,,,,,96,,,1161,,,,IL,99,223,83,229,217,167,156,221,153,206,,,
366191,Universal Technical Institute of Illinois Inc,3,1670,1670,1670,,59,,,3440,77,,,1803,1803,1803,,50,,,2816,66,,,,58,,,3320,71,,,,64,,,2837,74,,,,66,,,2973,75,,,,63,,,2955,77,,,,62,,,2942,73,,,,61,,,2805,76,,,,56,,,2759,73,,,,53,,,2969,77,,,IL,1690,1690,1321,1321,1267,1379,1592,1744,1903,1900,,,
454953,University of Aesthetics & Cosmetology,3,43,43,76,,76,,,5842,,,,39,39,68,,64,,,2480,88,,,,71,,,5246,100,,,,70,,,2556,100,,,,67,,,2372,100,,,,100,,,3151,100,,,,71,,,1816,100,,,,80,,,2469,,,,,100,,,2027,,,,,100,,,1812,,,,IL,34,48,24,50,59,59,48,40,53,56,,,
200800,University of Akron Main Campus,1,10403,9071,15253,29,48,9331,,,73,83,21,11278,9902,16571,27,48,9655,,,68,85,22,22,60,8610,,,69,73,26,4,48,10436,,,75,73,26,25,46,10531,,,71,69,25,19,39,10125,,,72,93,25,17,38,10572,,,73,96,23,16,38,9285,,,73,97,27,13,41,9058,,,74,96,29,14,42,9013,,,74,96,37,OH,11126,18125,12105,19819,21260,23217,24339,26663,27833,29286,17,2,3
